6774	0	511	1.0
1759	0	1066	1.0
2365	0	3988	1.0
1335	0	2600	1.0
2058	0	2017	1.0
2976	0	2627	1.0
6839	0	246	1.0
4357	0	1808	1.0
2186	0	4636	1.0
3610	0	860	1.0
5314	0	88	1.0
3457	0	157	1.0
3533	0	3534	1.0
2680	0	1146	1.0
1948	0	548	1.0
2524	0	1702	1.0
6186	0	2831	1.0
4096	0	246	1.0
8283	0	246	1.0
6059	0	376	1.0
8814	0	2138	1.0
8142	0	1778	1.0
7059	0	3748	1.0
8860	0	8198	1.0
1810	0	511	1.0
3960	0	401	1.0
3377	0	1251	1.0
4572	0	521	1.0
5197	0	7742	1.0
8438	0	4025	1.0
7231	0	1796	1.0
5575	0	1112	1.0
2913	0	398	1.0
2409	0	1251	1.0
284	0	4797	1.0
7057	0	401	1.0
6152	0	4305	1.0
8144	0	8793	1.0
7718	0	1471	1.0
2183	0	1917	1.0
5648	0	657	1.0
8917	0	8736	1.0
5987	0	848	1.0
7300	0	1495	1.0
7559	0	719	1.0
8349	0	2385	1.0
2798	0	989	1.0
5274	0	1786	1.0
8494	0	1349	1.0
7259	0	5850	1.0
4262	0	246	1.0
7882	0	2463	1.0
8697	0	401	1.0
5313	0	1702	1.0
3945	0	1251	1.0
1655	0	2667	1.0
5665	0	401	1.0
6609	0	246	1.0
7850	0	118	1.0
5658	0	1178	1.0
4221	0	511	1.0
2966	0	138	1.0
4787	0	135	1.0
5410	0	3234	1.0
8039	0	1066	1.0
5473	0	1734	1.0
4293	0	5378	1.0
7523	0	521	1.0
5587	0	246	1.0
2764	0	743	1.0
8756	0	1378	1.0
4314	0	1106	1.0
209	0	2052	1.0
7716	0	1325	1.0
5104	0	88	1.0
6516	0	511	1.0
3736	0	791	1.0
2321	0	1378	1.0
3954	0	3239	1.0
3907	0	138	1.0
5675	0	3707	1.0
6290	0	791	1.0
6125	0	3065	1.0
4648	0	88	1.0
5621	0	531	1.0
8206	0	3088	1.0
3507	0	3894	1.0
6241	0	962	1.0
4316	0	719	1.0
4863	0	924	1.0
8604	0	7965	1.0
614	0	615	1.0
2098	0	376	1.0
1652	0	678	1.0
1390	0	2655	1.0
6787	0	511	1.0
9106	0	1972	1.0
4594	0	1645	1.0
4754	0	6949	1.0
2950	0	1339	1.0
5277	0	725	1.0
5102	0	4739	1.0
8315	0	246	1.0
8915	0	4703	1.0
2594	0	138	1.0
6894	0	1400	1.0
4682	0	246	1.0
2913	0	1339	1.0
2108	0	2109	1.0
132	0	3357	1.0
3416	0	6726	1.0
4396	0	100	1.0
4395	0	542	1.0
3075	0	1966	1.0
1232	0	521	1.0
1907	0	2965	1.0
7773	0	1434	1.0
6771	0	376	1.0
6823	0	623	1.0
4317	0	3224	1.0
7948	0	5244	1.0
4090	0	1808	1.0
4600	0	1251	1.0
3353	0	1495	1.0
5478	0	657	1.0
4154	0	352	1.0
2599	0	1112	1.0
3762	0	2947	1.0
3229	0	246	1.0
4310	0	214	1.0
6867	0	5706	1.0
7729	0	6919	1.0
6076	0	246	1.0
5292	0	4625	1.0
2920	0	2806	1.0
3795	0	157	1.0
4329	0	1972	1.0
3512	0	740	1.0
5858	0	4112	1.0
6167	0	5959	1.0
3421	0	3422	1.0
3061	0	837	1.0
8189	0	5444	1.0
7283	0	2420	1.0
6543	0	79	1.0
5555	0	844	1.0
3050	0	5213	1.0
7615	0	7969	1.0
4639	0	2952	1.0
